EmployeeID_Code,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome (km),Education (Years),EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,Salary Hike,PerformanceRating,RelationshipSatisfaction,StandardHours,Segment,PredictedAttritionRisk
RM364,33.0,26-35,Yes,Travel Rarely,350.0,Sales,5.0,3.0,Marketing,1.0,485,4.0,Female,34.0,3.0,1.0,Sales Representative,3.0,Single,2851.0,Upto 5k,9150.0,1.0,Y,Yes,13.0,0.13,3.0,2.0,80,3,0.7808430658912118
RM034,39.0,36-45,Yes,Travel Rarely,895.0,Sales,5.0,3.0,Technical Degree,1.0,42,4.0,Male,56.0,3.0,2.0,Sales Representative,4.0,Married,2086.0,Upto 5k,3335.0,3.0,Y,No,14.0,0.14,3.0,3.0,80,3,0.1424940020690177
RM908,44.0,36-45,No,Travel Rarely,1099.0,Sales,5.0,3.0,Marketing,1.0,1267,2.0,Male,88.0,3.0,5.0,Manager,2.0,Married,18213.0,15k+,8751.0,7.0,Y,No,11.0,0.11,3.0,3.0,80,2,0.08461591885128705
RM963,51.0,46-55,No,Travel Rarely,770.0,Human Resources,5.0,3.0,Life Science,1.0,1352,3.0,Male,84.0,3.0,4.0,Manager,2.0,Divorced,14026.0,10k-15k,17588.0,1.0,Y,Yes,11.0,0.11,3.0,2.0,80,2,0.08215738442590083
RM948,52.0,46-55,Yes,Travel Rarely,1030.0,Sales,5.0,3.0,Life Science,1.0,1319,2.0,Male,64.0,3.0,3.0,Sales Executive,2.0,Single,8446.0,5k-10k,21534.0,9.0,Y,Yes,19.0,0.19,3.0,3.0,80,1,0.6930627016589561
RM026,53.0,46-55,No,Travel Rarely,1282.0,Research & Development,5.0,3.0,Other,1.0,32,3.0,Female,58.0,3.0,5.0,Manager,3.0,Divorced,19094.0,15k+,10735.0,4.0,Y,No,11.0,0.11,3.0,4.0,80,2,0.052427700475739476
RM506,26.0,26-35,No,Travel Rarely,991.0,Research & Development,6.0,3.0,Life Science,1.0,686,3.0,Female,71.0,3.0,1.0,Laboratory Technician,4.0,Married,2659.0,Upto 5k,17759.0,1.0,Y,Yes,13.0,0.13,3.0,3.0,80,3,0.5237467376278411
RM510,33.0,26-35,No,Travel Frequently,1296.0,Research & Development,6.0,3.0,Life Science,1.0,692,3.0,Male,30.0,3.0,2.0,Healthcare Representative,4.0,Divorced,7725.0,5k-10k,5335.0,3.0,Y,No,23.0,0.23,4.0,3.0,80,0,0.04984656135353481
RM270,36.0,36-45,No,Travel Rarely,1403.0,Research & Development,6.0,3.0,Life Science,1.0,373,4.0,Male,47.0,3.0,1.0,Laboratory Technician,4.0,Married,3210.0,Upto 5k,20251.0,0.0,Y,No,11.0,0.11,3.0,3.0,80,3,0.1481855432867191
RM1080,39.0,36-45,No,Travel Rarely,1089.0,Research & Development,6.0,3.0,Life Science,1.0,1525,2.0,Female,32.0,3.0,3.0,Manufacturing Director,2.0,Single,8376.0,5k-10k,9150.0,4.0,Y,No,18.0,0.18,3.0,4.0,80,1,0.055500548575249956
RM670,39.0,36-45,Yes,Travel Rarely,1122.0,Research & Development,6.0,3.0,Medical,1.0,932,4.0,Male,70.0,3.0,1.0,Laboratory Technician,1.0,Married,2404.0,Upto 5k,4303.0,7.0,Y,Yes,21.0,0.21,4.0,4.0,80,1,0.7386369355928638
RM449,40.0,36-45,No,Travel Rarely,302.0,Research & Development,6.0,3.0,Life Science,1.0,601,2.0,Female,75.0,3.0,4.0,Manufacturing Director,3.0,Single,13237.0,10k-15k,20364.0,7.0,Y,No,15.0,0.15,3.0,3.0,80,1,0.06105736607540513
RM1219,41.0,36-45,No,Travel Rarely,918.0,Sales,6.0,3.0,Marketing,1.0,1708,4.0,Male,35.0,3.0,3.0,Sales Executive,3.0,Single,9241.0,5k-10k,15869.0,1.0,Y,No,12.0,0.12,3.0,2.0,80,3,0.15646458809091
RM216,41.0,36-45,No,Travel Rarely,896.0,Sales,6.0,3.0,Life Science,1.0,298,4.0,Female,75.0,3.0,3.0,Manager,4.0,Single,13591.0,10k-15k,14674.0,3.0,Y,Yes,18.0,0.18,3.0,3.0,80,2,0.1776118034326648
RM687,41.0,36-45,No,Travel Rarely,263.0,Research & Development,6.0,3.0,Medical,1.0,957,4.0,Male,59.0,3.0,1.0,Laboratory Technician,1.0,Single,4721.0,Upto 5k,3119.0,2.0,Y,Yes,13.0,0.13,3.0,3.0,80,3,0.27656569654511404
RM1358,42.0,36-45,No,Travel Rarely,1396.0,Research & Development,6.0,3.0,Medical,1.0,1911,3.0,Male,83.0,3.0,3.0,Research Director,1.0,Married,13348.0,10k-15k,14842.0,9.0,Y,No,13.0,0.13,3.0,2.0,80,1,0.09262668206652074
RM124,51.0,46-55,No,Travel Rarely,684.0,Research & Development,6.0,3.0,Life Science,1.0,162,1.0,Male,51.0,3.0,5.0,Research Director,3.0,Single,19537.0,15k+,6462.0,7.0,Y,No,13.0,0.13,3.0,3.0,80,2,0.0915585954354337
RM557,53.0,46-55,No,Travel Rarely,346.0,Research & Development,6.0,3.0,Life Science,1.0,769,4.0,Male,86.0,3.0,2.0,Laboratory Technician,4.0,Single,2450.0,Upto 5k,10919.0,2.0,Y,No,17.0,0.17,3.0,4.0,80,0,0.1696262987043551
RM1214,23.0,18-25,Yes,Travel Rarely,427.0,Sales,7.0,3.0,Life Science,1.0,1702,3.0,Male,99.0,3.0,1.0,Sales Representative,4.0,Divorced,2275.0,Upto 5k,25103.0,1.0,Y,Yes,21.0,0.21,4.0,2.0,80,0,0.4238022373452664
RM480,24.0,18-25,Yes,Travel Frequently,1287.0,Research & Development,7.0,3.0,Life Science,1.0,647,1.0,Female,55.0,3.0,1.0,Laboratory Technician,3.0,Married,2886.0,Upto 5k,14168.0,1.0,Y,Yes,16.0,0.16,3.0,4.0,80,3,0.7894939089249619
RM1207,26.0,26-35,No,Non Travel,786.0,Research & Development,7.0,3.0,Medical,1.0,1693,4.0,Male,76.0,3.0,1.0,Laboratory Technician,4.0,Single,2570.0,Upto 5k,11925.0,1.0,Y,No,20.0,0.2,4.0,3.0,80,0,0.19428348016970334
RM1071,28.0,26-35,No,Travel Frequently,467.0,Sales,7.0,3.0,Life Science,1.0,1507,3.0,Male,55.0,3.0,2.0,Sales Executive,1.0,Single,4898.0,Upto 5k,11827.0,0.0,Y,No,14.0,0.14,3.0,4.0,80,3,0.23519641493273583
RM1344,29.0,26-35,No,Travel Rarely,592.0,Research & Development,7.0,3.0,Life Science,1.0,1883,4.0,Male,59.0,3.0,1.0,Laboratory Technician,1.0,Single,2062.0,Upto 5k,19384.0,3.0,Y,No,14.0,0.14,3.0,2.0,80,3,0.4082593009852886
RM904,29.0,26-35,No,Travel Rarely,1329.0,Research & Development,7.0,3.0,Life Science,1.0,1260,3.0,Male,82.0,3.0,2.0,Healthcare Representative,4.0,Divorced,6623.0,5k-10k,4204.0,1.0,Y,Yes,11.0,0.11,3.0,2.0,80,3,0.10351073260857878
RM933,29.0,26-35,Yes,Travel Rarely,806.0,Research & Development,7.0,3.0,Technical Degree,1.0,1299,2.0,Female,39.0,3.0,1.0,Laboratory Technician,3.0,Divorced,3339.0,Upto 5k,17285.0,3.0,Y,Yes,13.0,0.13,3.0,1.0,80,3,0.7700413407166011
RM1053,30.0,26-35,No,Non Travel,990.0,Research & Development,7.0,3.0,Technical Degree,1.0,1482,3.0,Male,64.0,3.0,1.0,Research Scientist,3.0,Divorced,1274.0,Upto 5k,7152.0,1.0,Y,No,13.0,0.13,3.0,2.0,80,3,0.20716748510491453
RM322,31.0,26-35,No,Travel Rarely,691.0,Sales,7.0,3.0,Marketing,1.0,438,4.0,Male,73.0,3.0,2.0,Sales Executive,4.0,Divorced,7547.0,5k-10k,7143.0,4.0,Y,No,12.0,0.12,3.0,4.0,80,3,0.16377708528894053
RM1048,33.0,26-35,No,Travel Frequently,430.0,Sales,7.0,3.0,Medical,1.0,1477,4.0,Male,54.0,3.0,2.0,Sales Executive,1.0,Married,4373.0,Upto 5k,17456.0,0.0,Y,No,14.0,0.14,3.0,1.0,80,3,0.19320864519386938
RM591,33.0,26-35,No,Travel Rarely,213.0,Research & Development,7.0,3.0,Medical,1.0,817,3.0,Male,49.0,3.0,3.0,Research Director,3.0,Married,11691.0,10k-15k,25995.0,0.0,Y,No,11.0,0.11,3.0,4.0,80,3,0.11635113018181639
RM803,33.0,26-35,No,Travel Frequently,970.0,Sales,7.0,3.0,Life Science,1.0,1114,4.0,Female,30.0,3.0,2.0,Sales Executive,2.0,Married,4302.0,Upto 5k,13401.0,0.0,Y,No,17.0,0.17,3.0,3.0,80,3,0.12291576500927358
RM612,35.0,26-35,No,Travel Rarely,950.0,Research & Development,7.0,3.0,Other,1.0,845,3.0,Male,59.0,3.0,3.0,Manufacturing Director,3.0,Single,10221.0,10k-15k,18869.0,3.0,Y,No,21.0,0.21,4.0,2.0,80,0,0.08676962291573914
RM1181,36.0,36-45,No,Travel Rarely,311.0,Research & Development,7.0,3.0,Life Science,1.0,1659,1.0,Male,77.0,3.0,1.0,Laboratory Technician,2.0,Single,2013.0,Upto 5k,10950.0,2.0,Y,No,11.0,0.11,3.0,3.0,80,3,0.3789366367263836
RM1172,40.0,36-45,Yes,Travel Rarely,1329.0,Research & Development,7.0,3.0,Life Science,1.0,1649,1.0,Male,73.0,3.0,1.0,Laboratory Technician,1.0,Single,2166.0,Upto 5k,3339.0,3.0,Y,Yes,14.0,0.14,3.0,2.0,80,1,0.7929200093742513
RM334,43.0,36-45,No,Travel Rarely,1001.0,Research & Development,7.0,3.0,Life Science,1.0,451,3.0,Female,43.0,3.0,3.0,Healthcare Representative,1.0,Married,9985.0,5k-10k,9262.0,8.0,Y,No,16.0,0.16,3.0,1.0,80,1,0.13450056842938052
RM1141,44.0,36-45,No,Travel Rarely,1313.0,Research & Development,7.0,3.0,Medical,1.0,1608,2.0,Female,31.0,3.0,5.0,Research Director,4.0,Divorced,19049.0,15k+,3549.0,0.0,Y,Yes,14.0,0.14,3.0,4.0,80,2,0.04504593432421192
RM068,45.0,36-45,No,Travel Rarely,1339.0,Research & Development,7.0,3.0,Life Science,1.0,86,2.0,Male,59.0,3.0,3.0,Research Scientist,1.0,Divorced,9724.0,5k-10k,18787.0,2.0,Y,No,17.0,0.17,3.0,3.0,80,2,0.08764440763491095
RM312,45.0,36-45,No,Travel Frequently,1249.0,Research & Development,7.0,3.0,Life Science,1.0,425,1.0,Male,97.0,3.0,3.0,Laboratory Technician,1.0,Divorced,5210.0,5k-10k,20308.0,1.0,Y,No,18.0,0.18,3.0,1.0,80,0,0.19709589036622854
RM855,45.0,36-45,No,Travel Rarely,1457.0,Research & Development,7.0,3.0,Medical,1.0,1195,1.0,Female,83.0,3.0,1.0,Research Scientist,3.0,Married,4477.0,Upto 5k,20100.0,4.0,Y,Yes,19.0,0.19,3.0,3.0,80,0,0.38000942930373005
RM1039,48.0,46-55,No,Travel Rarely,1221.0,Sales,7.0,3.0,Marketing,1.0,1466,3.0,Male,96.0,3.0,2.0,Sales Executive,1.0,Divorced,5486.0,5k-10k,24795.0,4.0,Y,No,11.0,0.11,3.0,1.0,80,1,0.16264527322455316
RM412,60.0,55+,No,Travel Rarely,422.0,Research & Development,7.0,3.0,Life Science,1.0,549,1.0,Female,41.0,3.0,5.0,Manager,1.0,Married,19566.0,15k+,3854.0,5.0,Y,No,11.0,0.11,3.0,4.0,80,2,0.09686695807250863
RM044,27.0,26-35,No,Travel Frequently,994.0,Sales,8.0,3.0,Life Science,1.0,56,4.0,Male,37.0,3.0,3.0,Sales Executive,3.0,Single,8726.0,5k-10k,2975.0,1.0,Y,No,15.0,0.15,3.0,4.0,80,3,0.15380378460343408
RM1249,27.0,26-35,No,Travel Rarely,1054.0,Research & Development,8.0,3.0,Medical,1.0,1751,3.0,Female,67.0,3.0,1.0,Research Scientist,4.0,Single,3445.0,Upto 5k,6152.0,1.0,Y,No,11.0,0.11,3.0,3.0,80,3,0.253366056996972
RM155,32.0,26-35,No,Travel Frequently,967.0,Sales,8.0,3.0,Marketing,1.0,207,2.0,Female,43.0,3.0,3.0,Sales Executive,4.0,Single,8998.0,5k-10k,15589.0,1.0,Y,No,14.0,0.14,3.0,4.0,80,3,0.1744714615207869
RM065,36.0,36-45,No,Travel Rarely,1223.0,Research & Development,8.0,3.0,Technical Degree,1.0,83,3.0,Female,59.0,3.0,3.0,Healthcare Representative,3.0,Divorced,10096.0,10k-15k,8202.0,1.0,Y,No,13.0,0.13,3.0,2.0,80,3,0.10101953375918399
RM1357,41.0,36-45,No,Travel Rarely,337.0,Sales,8.0,3.0,Marketing,1.0,1909,3.0,Female,54.0,3.0,2.0,Sales Executive,2.0,Married,4393.0,Upto 5k,26841.0,5.0,Y,No,21.0,0.21,4.0,3.0,80,1,0.1852927657204309
RM1326,42.0,36-45,No,Travel Rarely,1142.0,Research & Development,8.0,3.0,Life Science,1.0,1860,4.0,Male,81.0,3.0,1.0,Laboratory Technician,3.0,Single,3968.0,Upto 5k,13624.0,4.0,Y,No,13.0,0.13,3.0,4.0,80,1,0.18802667049480767
RM585,42.0,36-45,No,Travel Frequently,570.0,Research & Development,8.0,3.0,Life Science,1.0,809,2.0,Male,66.0,3.0,5.0,Manager,4.0,Divorced,18430.0,15k+,16225.0,1.0,Y,No,13.0,0.13,3.0,2.0,80,2,0.05049046514555639
RM662,43.0,36-45,No,Travel Rarely,177.0,Research & Development,8.0,3.0,Life Science,1.0,920,1.0,Female,55.0,3.0,2.0,Manufacturing Director,2.0,Divorced,4765.0,Upto 5k,23814.0,4.0,Y,No,21.0,0.21,4.0,3.0,80,0,0.11639449245079632
RM647,53.0,46-55,No,Travel Rarely,868.0,Sales,8.0,3.0,Marketing,1.0,897,1.0,Male,73.0,3.0,4.0,Sales Executive,4.0,Married,11836.0,10k-15k,22789.0,5.0,Y,No,14.0,0.14,3.0,3.0,80,2,0.19612389505476607
RM066,55.0,46-55,No,Travel Rarely,836.0,Research & Development,8.0,3.0,Medical,1.0,84,4.0,Female,33.0,3.0,4.0,Manager,3.0,Divorced,14756.0,10k-15k,19730.0,2.0,Y,Yes,14.0,0.14,3.0,3.0,80,2,0.05827177321510749
RM176,56.0,55+,No,Travel Rarely,713.0,Research & Development,8.0,3.0,Life Science,1.0,241,3.0,Female,67.0,3.0,1.0,Research Scientist,1.0,Divorced,4257.0,Upto 5k,13939.0,4.0,Y,Yes,18.0,0.18,3.0,3.0,80,1,0.37383265719806
RM777,20.0,18-25,Yes,Travel Frequently,769.0,Sales,9.0,3.0,Marketing,1.0,1077,4.0,Female,54.0,3.0,1.0,Sales Representative,4.0,Single,2323.0,Upto 5k,17205.0,1.0,Y,Yes,14.0,0.14,3.0,2.0,80,3,0.8510297690604905
RM1439,23.0,18-25,Yes,Travel Frequently,638.0,Sales,9.0,3.0,Marketing,1.0,2023,4.0,Male,33.0,3.0,1.0,Sales Representative,1.0,Married,1790.0,Upto 5k,26956.0,1.0,Y,No,19.0,0.19,3.0,1.0,80,0,0.34241011025713747
RM1061,24.0,18-25,Yes,Travel Frequently,381.0,Research & Development,9.0,3.0,Medical,1.0,1494,2.0,Male,89.0,3.0,1.0,Laboratory Technician,1.0,Single,3172.0,Upto 5k,16998.0,2.0,Y,Yes,11.0,0.11,3.0,3.0,80,3,0.8450317233611013
RM1394,27.0,26-35,No,Travel Rarely,954.0,Sales,9.0,3.0,Marketing,1.0,1965,4.0,Male,44.0,3.0,2.0,Sales Executive,4.0,Single,4105.0,Upto 5k,5099.0,1.0,Y,No,14.0,0.14,3.0,1.0,80,3,0.19331722465659265
RM162,27.0,26-35,No,Non Travel,691.0,Research & Development,9.0,3.0,Medical,1.0,218,4.0,Male,57.0,3.0,1.0,Research Scientist,2.0,Divorced,2024.0,Upto 5k,5970.0,6.0,Y,No,18.0,0.18,3.0,4.0,80,1,0.2510307733915743
RM192,27.0,26-35,No,Travel Rarely,894.0,Research & Development,9.0,3.0,Medical,1.0,260,4.0,Female,99.0,3.0,1.0,Research Scientist,2.0,Single,2279.0,Upto 5k,11781.0,1.0,Y,No,16.0,0.16,3.0,4.0,80,3,0.21855092284487834
RM273,28.0,26-35,No,Travel Rarely,1158.0,Research & Development,9.0,3.0,Medical,1.0,377,4.0,Male,94.0,3.0,1.0,Research Scientist,4.0,Married,2070.0,Upto 5k,2613.0,1.0,Y,No,23.0,0.23,4.0,4.0,80,0,0.11423912143378462
RM669,28.0,26-35,No,Travel Rarely,995.0,Research & Development,9.0,3.0,Medical,1.0,930,3.0,Female,77.0,3.0,1.0,Research Scientist,3.0,Divorced,2377.0,Upto 5k,9834.0,5.0,Y,No,18.0,0.18,3.0,2.0,80,0,0.2915381236796227
RM1339,30.0,26-35,Yes,Travel Rarely,945.0,Sales,9.0,3.0,Medical,1.0,1876,2.0,Male,89.0,3.0,1.0,Sales Representative,4.0,Single,1081.0,Upto 5k,16019.0,1.0,Y,No,13.0,0.13,3.0,3.0,80,3,0.6976853782016406
RM140,30.0,26-35,No,Travel Rarely,1240.0,Human Resources,9.0,3.0,Human Resources,1.0,184,3.0,Male,48.0,3.0,2.0,Human Resources,4.0,Married,6347.0,5k-10k,13982.0,0.0,Y,Yes,19.0,0.19,3.0,4.0,80,0,0.1261851763383549
RM174,30.0,26-35,No,Non Travel,111.0,Research & Development,9.0,3.0,Medical,1.0,239,3.0,Male,66.0,3.0,2.0,Laboratory Technician,1.0,Divorced,3072.0,Upto 5k,11012.0,1.0,Y,No,11.0,0.11,3.0,3.0,80,3,0.22583460480757434
RM141,32.0,26-35,Yes,Travel Rarely,1033.0,Research & Development,9.0,3.0,Medical,1.0,190,1.0,Female,41.0,3.0,1.0,Laboratory Technician,1.0,Single,4200.0,Upto 5k,10224.0,7.0,Y,No,22.0,0.22,4.0,1.0,80,1,0.659409652520263
RM884,33.0,26-35,No,Travel Rarely,117.0,Research & Development,9.0,3.0,Medical,1.0,1238,1.0,Male,60.0,3.0,1.0,Research Scientist,4.0,Married,2781.0,Upto 5k,6311.0,0.0,Y,No,13.0,0.13,3.0,2.0,80,3,0.18558490357503285
RM959,34.0,26-35,No,Travel Rarely,943.0,Research & Development,9.0,3.0,Life Science,1.0,1344,4.0,Male,86.0,3.0,3.0,Healthcare Representative,4.0,Divorced,8500.0,5k-10k,5494.0,0.0,Y,No,11.0,0.11,3.0,4.0,80,3,0.1574248873117948
RM295,37.0,36-45,No,Travel Frequently,889.0,Research & Development,9.0,3.0,Medical,1.0,403,2.0,Male,53.0,3.0,1.0,Research Scientist,4.0,Married,2326.0,Upto 5k,11411.0,1.0,Y,Yes,12.0,0.12,3.0,3.0,80,3,0.5102623837556176
RM1438,39.0,36-45,No,Non Travel,105.0,Research & Development,9.0,3.0,Life Science,1.0,2022,4.0,Male,87.0,3.0,5.0,Manager,4.0,Single,19431.0,15k+,15302.0,2.0,Y,No,13.0,0.13,3.0,3.0,80,2,0.05451050997859552
RM817,39.0,36-45,No,Non Travel,439.0,Research & Development,9.0,3.0,Life Science,1.0,1132,3.0,Male,70.0,3.0,2.0,Laboratory Technician,2.0,Single,6782.0,5k-10k,8770.0,9.0,Y,No,15.0,0.15,3.0,3.0,80,1,0.12881677567590308
RM717,41.0,36-45,No,Travel Frequently,840.0,Research & Development,9.0,3.0,Medical,1.0,999,1.0,Male,64.0,3.0,5.0,Research Director,3.0,Divorced,19419.0,15k+,3735.0,2.0,Y,No,17.0,0.17,3.0,2.0,80,2,0.07506185831742816
RM1294,43.0,36-45,No,Non Travel,343.0,Research & Development,9.0,3.0,Life Science,1.0,1813,1.0,Male,52.0,3.0,1.0,Research Scientist,3.0,Single,2438.0,Upto 5k,24978.0,4.0,Y,No,13.0,0.13,3.0,3.0,80,1,0.2942287155413805
RM154,45.0,36-45,No,Travel Rarely,194.0,Research & Development,9.0,3.0,Life Science,1.0,206,2.0,Male,60.0,3.0,2.0,Laboratory Technician,2.0,Divorced,2348.0,Upto 5k,10901.0,8.0,Y,No,18.0,0.18,3.0,3.0,80,1,0.20176002439016583
RM626,45.0,36-45,No,Travel Rarely,930.0,Sales,9.0,3.0,Marketing,1.0,864,4.0,Male,74.0,3.0,3.0,Sales Executive,1.0,Divorced,10761.0,10k-15k,19239.0,4.0,Y,Yes,12.0,0.12,3.0,3.0,80,2,0.17013406295249914
RM1032,46.0,46-55,Yes,Travel Rarely,377.0,Sales,9.0,3.0,Marketing,1.0,1457,1.0,Male,52.0,3.0,3.0,Sales Executive,4.0,Divorced,10096.0,10k-15k,15986.0,4.0,Y,No,11.0,0.11,3.0,1.0,80,2,0.5906942787901396
RM1127,50.0,46-55,No,Travel Rarely,264.0,Sales,9.0,3.0,Marketing,1.0,1591,3.0,Male,59.0,3.0,5.0,Manager,3.0,Married,19331.0,15k+,19519.0,4.0,Y,Yes,16.0,0.16,3.0,3.0,80,2,0.09583407178472711
RM743,50.0,46-55,No,Travel Rarely,804.0,Research & Development,9.0,3.0,Life Science,1.0,1030,1.0,Male,64.0,3.0,1.0,Laboratory Technician,4.0,Married,2380.0,Upto 5k,20165.0,4.0,Y,No,18.0,0.18,3.0,2.0,80,0,0.32696445221405396
RM919,51.0,46-55,No,Travel Frequently,237.0,Sales,9.0,3.0,Life Science,1.0,1282,4.0,Male,83.0,3.0,5.0,Manager,2.0,Divorced,19847.0,15k+,19196.0,4.0,Y,Yes,24.0,0.24,4.0,1.0,80,2,0.07531877495534067
RM553,56.0,55+,No,Travel Rarely,832.0,Research & Development,9.0,3.0,Medical,1.0,762,3.0,Male,81.0,3.0,4.0,Healthcare Representative,4.0,Married,11103.0,10k-15k,20420.0,7.0,Y,No,11.0,0.11,3.0,3.0,80,2,0.18071069783241014
RM773,56.0,55+,No,Travel Frequently,1240.0,Research & Development,9.0,3.0,Medical,1.0,1071,1.0,Female,63.0,3.0,1.0,Research Scientist,3.0,Married,2942.0,Upto 5k,12154.0,2.0,Y,No,19.0,0.19,3.0,2.0,80,0,0.306550351984451
RM1246,24.0,18-25,No,Travel Frequently,897.0,Human Resources,10.0,3.0,Medical,1.0,1746,1.0,Male,59.0,3.0,1.0,Human Resources,4.0,Married,2145.0,Upto 5k,2097.0,0.0,Y,No,14.0,0.14,3.0,4.0,80,3,0.22600257840772106
RM1310,26.0,26-35,No,Travel Rarely,572.0,Sales,10.0,3.0,Medical,1.0,1836,3.0,Male,46.0,3.0,2.0,Sales Executive,4.0,Single,4684.0,Upto 5k,9125.0,1.0,Y,No,13.0,0.13,3.0,1.0,80,3,0.21552068775541325
RM789,28.0,26-35,No,Travel Rarely,857.0,Research & Development,10.0,3.0,Other,1.0,1097,3.0,Female,59.0,3.0,2.0,Research Scientist,3.0,Single,3660.0,Upto 5k,7909.0,3.0,Y,No,13.0,0.13,3.0,4.0,80,3,0.2129307364450566
RM547,29.0,26-35,No,Travel Rarely,1396.0,Sales,10.0,3.0,Life Science,1.0,749,3.0,Male,99.0,3.0,1.0,Sales Representative,3.0,Single,2642.0,Upto 5k,2755.0,1.0,Y,No,11.0,0.11,3.0,3.0,80,3,0.27717372395417006
RM556,29.0,26-35,No,Travel Rarely,1090.0,Sales,10.0,3.0,Marketing,1.0,766,4.0,Male,83.0,3.0,1.0,Sales Representative,2.0,Divorced,2297.0,Upto 5k,17967.0,1.0,Y,No,14.0,0.14,3.0,4.0,80,3,0.23704859173510287
RM824,29.0,26-35,No,Travel Frequently,490.0,Research & Development,10.0,3.0,Life Science,1.0,1143,4.0,Female,61.0,3.0,1.0,Research Scientist,2.0,Divorced,3291.0,Upto 5k,17940.0,0.0,Y,No,14.0,0.14,3.0,4.0,80,3,0.24228083652324556
RM1297,30.0,26-35,No,Travel Rarely,1092.0,Research & Development,10.0,3.0,Medical,1.0,1816,1.0,Female,64.0,3.0,3.0,Manufacturing Director,3.0,Single,9667.0,5k-10k,2739.0,9.0,Y,No,14.0,0.14,3.0,2.0,80,1,0.24101047309018744
RM1406,31.0,26-35,No,Non Travel,697.0,Research & Development,10.0,3.0,Medical,1.0,1979,3.0,Female,40.0,3.0,3.0,Research Director,3.0,Married,11031.0,10k-15k,26862.0,4.0,Y,No,20.0,0.2,4.0,3.0,80,0,0.06985386544759531
RM1076,32.0,26-35,No,Travel Rarely,495.0,Research & Development,10.0,3.0,Medical,1.0,1516,3.0,Male,64.0,3.0,3.0,Manager,4.0,Single,11244.0,10k-15k,21072.0,2.0,Y,No,25.0,0.25,4.0,2.0,80,0,0.113934975068691
RM1227,32.0,26-35,No,Travel Frequently,585.0,Research & Development,10.0,3.0,Life Science,1.0,1720,1.0,Male,56.0,3.0,1.0,Research Scientist,3.0,Married,3433.0,Upto 5k,17360.0,6.0,Y,No,13.0,0.13,3.0,1.0,80,1,0.47033679516647053
RM528,32.0,26-35,No,Travel Rarely,929.0,Sales,10.0,3.0,Marketing,1.0,722,4.0,Male,55.0,3.0,2.0,Sales Executive,4.0,Single,5396.0,5k-10k,21703.0,1.0,Y,No,12.0,0.12,3.0,4.0,80,3,0.1864674296796214
RM1268,34.0,26-35,No,Non Travel,1375.0,Sales,10.0,3.0,Life Science,1.0,1774,4.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Divorced,4001.0,Upto 5k,12313.0,1.0,Y,Yes,14.0,0.14,3.0,3.0,80,3,0.13887989495945768
RM672,34.0,26-35,No,Travel Rarely,546.0,Research & Development,10.0,3.0,Life Science,1.0,934,2.0,Male,83.0,3.0,1.0,Laboratory Technician,2.0,Divorced,2008.0,Upto 5k,6896.0,1.0,Y,No,14.0,0.14,3.0,2.0,80,3,0.3103348258493995
RM741,35.0,26-35,No,Travel Rarely,802.0,Research & Development,10.0,3.0,Other,1.0,1028,2.0,Male,45.0,3.0,1.0,Laboratory Technician,4.0,Divorced,3917.0,Upto 5k,9541.0,1.0,Y,No,20.0,0.2,4.0,1.0,80,0,0.1658319825045735
RM1279,36.0,36-45,No,Travel Rarely,1383.0,Research & Development,10.0,3.0,Life Science,1.0,1790,4.0,Male,90.0,3.0,3.0,Healthcare Representative,1.0,Married,8321.0,5k-10k,25949.0,7.0,Y,Yes,13.0,0.13,3.0,4.0,80,1,0.14470802302749317
RM1164,37.0,36-45,No,Travel Rarely,1470.0,Research & Development,10.0,3.0,Medical,1.0,1640,2.0,Female,71.0,3.0,1.0,Research Scientist,2.0,Married,3936.0,Upto 5k,9953.0,1.0,Y,No,11.0,0.11,3.0,1.0,80,3,0.21897934900351657
RM251,37.0,36-45,Yes,Travel Frequently,504.0,Research & Development,10.0,3.0,Medical,1.0,342,1.0,Male,61.0,3.0,3.0,Manufacturing Director,3.0,Divorced,10048.0,10k-15k,22573.0,6.0,Y,No,11.0,0.11,3.0,2.0,80,1,0.5710809414844947
RM365,37.0,36-45,No,Travel Rarely,921.0,Research & Development,10.0,3.0,Medical,1.0,486,3.0,Female,98.0,3.0,1.0,Laboratory Technician,1.0,Married,3452.0,Upto 5k,17663.0,6.0,Y,No,20.0,0.2,4.0,2.0,80,1,0.25351073428423004
RM472,38.0,36-45,No,Travel Rarely,1495.0,Research & Development,10.0,3.0,Medical,1.0,634,3.0,Female,76.0,3.0,2.0,Healthcare Representative,3.0,Married,9824.0,5k-10k,22174.0,3.0,Y,No,19.0,0.19,3.0,3.0,80,0,0.10945510455308789
RM704,38.0,36-45,No,Non Travel,152.0,Sales,10.0,3.0,Technical Degree,1.0,983,3.0,Female,85.0,3.0,2.0,Sales Executive,4.0,Single,5666.0,5k-10k,19899.0,1.0,Y,Yes,13.0,0.13,3.0,2.0,80,3,0.23611276925706232
